Region,Satellite,Image Type,Date,Cloud Cover,Product ID,Bands,Values,Processing,basename,metadata_path,image_path
Ross_East_Front,SENTINEL2,RAW (unprocessed),2024-11-01,70.905578%,S2B_MSIL2A_20241101T192509_N0511_R070_T01CEP_20241101T220527,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ross_East_Front_2024-11-01_S2_RAW,../data/raw/raw_images/metadata/Ross_East_Front_2024-11-01_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ross_East_Front_2024-11-01_S2_RAW.tif
Wilkins_South,SENTINEL2,RAW (unprocessed),2020-11-13,3.600714%,S2B_MSIL2A_20201113T135009_N0214_R081_T18DWG_20201113T173354,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_South_2020-11-13_S2_RAW,../data/raw/raw_images/metadata/Wilkins_South_2020-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_South_2020-11-13_S2_RAW.tif
Dotson_Front,SENTINEL2,RAW (unprocessed),2023-12-07,5.791197%,S2B_MSIL2A_20231207T160329_N0509_R068_T12CVC_20231207T203608,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Dotson_Front_2023-12-07_S2_RAW,../data/raw/raw_images/metadata/Dotson_Front_2023-12-07_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Dotson_Front_2023-12-07_S2_RAW.tif
Thwaites_East,SENTINEL2,RAW (unprocessed),2021-11-05,64.590347%,S2B_MSIL2A_20211105T152309_N0301_R039_T13CDS_20211105T190438,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_East_2021-11-05_S2_RAW,../data/raw/raw_images/metadata/Thwaites_East_2021-11-05_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_East_2021-11-05_S2_RAW.tif
Thwaites_Front,SENTINEL2,RAW (unprocessed),2021-11-02,26.779446%,S2B_MSIL2A_20211102T151259_N0301_R139_T13CDS_20211102T183610,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_Front_2021-11-02_S2_RAW,../data/raw/raw_images/metadata/Thwaites_Front_2021-11-02_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_Front_2021-11-02_S2_RAW.tif
Totten_Shelf,SENTINEL2,RAW (unprocessed),2019-03-02,44.06081%,S2B_MSIL2A_20190302T012539_N0211_R045_T50DNM_20190302T025024,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Shelf_2019-03-02_S2_RAW,../data/raw/raw_images/metadata/Totten_Shelf_2019-03-02_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Shelf_2019-03-02_S2_RAW.tif
Shackleton_Front,SENTINEL2,RAW (unprocessed),2023-12-13,74.842191%,S2B_MSIL2A_20231213T025609_N0509_R003_T46DFN_20231213T042720,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Shackleton_Front_2023-12-13_S2_RAW,../data/raw/raw_images/metadata/Shackleton_Front_2023-12-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Shackleton_Front_2023-12-13_S2_RAW.tif
Crosson_Front,SENTINEL2,RAW (unprocessed),2019-11-05,43.359968%,S2B_MSIL2A_20191105T155329_N0213_R025_T12CWC_20191105T193127,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Crosson_Front_2019-11-05_S2_RAW,../data/raw/raw_images/metadata/Crosson_Front_2019-11-05_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Crosson_Front_2019-11-05_S2_RAW.tif
Ross_East_Front,SENTINEL2,RAW (unprocessed),2023-11-07,76.45027%,S2B_MSIL2A_20231107T192519_N0509_R070_T01CEP_20231107T210109,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ross_East_Front_2023-11-07_S2_RAW,../data/raw/raw_images/metadata/Ross_East_Front_2023-11-07_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ross_East_Front_2023-11-07_S2_RAW.tif
Ronne_North,SENTINEL2,RAW (unprocessed),2018-12-13,77.95043%,S2B_MSIL2A_20181213T110249_N0211_R065_T20CNU_20181213T143125,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ronne_North_2018-12-13_S2_RAW,../data/raw/raw_images/metadata/Ronne_North_2018-12-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ronne_North_2018-12-13_S2_RAW.tif
Larsen_C_Central,SENTINEL2,RAW (unprocessed),2023-11-10,75.548434%,S2B_MSIL2A_20231110T124909_N0509_R109_T20DNK_20231110T144312,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_Central_2023-11-10_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_Central_2023-11-10_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_Central_2023-11-10_S2_RAW.tif
Shackleton_Front,SENTINEL2,RAW (unprocessed),2019-01-05,38.635618%,S2B_MSIL2A_20190105T024559_N0211_R103_T46DFN_20190105T060027,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Shackleton_Front_2019-01-05_S2_RAW,../data/raw/raw_images/metadata/Shackleton_Front_2019-01-05_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Shackleton_Front_2019-01-05_S2_RAW.tif
Pine_Island_Front,SENTINEL2,RAW (unprocessed),2019-11-06,1.003342%,S2B_MSIL2A_20191106T152309_N0213_R039_T14CMB_20191106T184847,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Pine_Island_Front_2019-11-06_S2_RAW,../data/raw/raw_images/metadata/Pine_Island_Front_2019-11-06_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Pine_Island_Front_2019-11-06_S2_RAW.tif
Moscow_Uni_Front,SENTINEL2,RAW (unprocessed),2023-02-26,18.913713%,S2B_MSIL2A_20230226T025609_N0509_R003_T46DEM_20230226T060942,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Moscow_Uni_Front_2023-02-26_S2_RAW,../data/raw/raw_images/metadata/Moscow_Uni_Front_2023-02-26_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Moscow_Uni_Front_2023-02-26_S2_RAW.tif
Moscow_Uni_Front,SENTINEL2,RAW (unprocessed),2023-11-03,72.071099%,S2B_MSIL2A_20231103T025609_N0509_R003_T46DEM_20231103T060847,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Moscow_Uni_Front_2023-11-03_S2_RAW,../data/raw/raw_images/metadata/Moscow_Uni_Front_2023-11-03_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Moscow_Uni_Front_2023-11-03_S2_RAW.tif
Wilkins_North,SENTINEL2,RAW (unprocessed),2019-12-09,12.08267%,S2B_MSIL2A_20191209T134959_N0213_R081_T18DWH_20191209T153143,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_North_2019-12-09_S2_RAW,../data/raw/raw_images/metadata/Wilkins_North_2019-12-09_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_North_2019-12-09_S2_RAW.tif
Thwaites_Front,SENTINEL2,RAW (unprocessed),2022-11-20,78.004587%,S2B_MSIL2A_20221120T152309_N0400_R039_T13CDS_20221120T181946,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_Front_2022-11-20_S2_RAW,../data/raw/raw_images/metadata/Thwaites_Front_2022-11-20_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_Front_2022-11-20_S2_RAW.tif
Crosson_Front,SENTINEL2,RAW (unprocessed),2021-11-24,60.087118%,S2B_MSIL2A_20211124T155319_N0301_R025_T12CWC_20211124T200757,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Crosson_Front_2021-11-24_S2_RAW,../data/raw/raw_images/metadata/Crosson_Front_2021-11-24_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Crosson_Front_2021-11-24_S2_RAW.tif
Larsen_C_Central,SENTINEL2,RAW (unprocessed),2023-11-13,52.193648%,S2B_MSIL2A_20231113T125859_N0509_R009_T20DNK_20231113T143949,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_Central_2023-11-13_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_Central_2023-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_Central_2023-11-13_S2_RAW.tif
Crosson_Front,SENTINEL2,RAW (unprocessed),2019-11-06,12.187252%,S2B_MSIL2A_20191106T152309_N0213_R039_T12CWC_20191106T184847,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Crosson_Front_2019-11-06_S2_RAW,../data/raw/raw_images/metadata/Crosson_Front_2019-11-06_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Crosson_Front_2019-11-06_S2_RAW.tif
Totten_Front,SENTINEL2,RAW (unprocessed),2019-11-17,42.723658%,S2B_MSIL2A_20191117T012539_N0213_R045_T50DMM_20191117T025206,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Front_2019-11-17_S2_RAW,../data/raw/raw_images/metadata/Totten_Front_2019-11-17_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Front_2019-11-17_S2_RAW.tif
Larsen_C_South,SENTINEL2,RAW (unprocessed),2021-11-09,22.6689%,S2B_MSIL2A_20211109T131909_N0301_R095_T20DNK_20211109T151145,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_South_2021-11-09_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_South_2021-11-09_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_South_2021-11-09_S2_RAW.tif
Thwaites_Front,SENTINEL2,RAW (unprocessed),2021-11-01,8.284127%,S2B_MSIL2A_20211101T154319_N0301_R125_T13CDS_20211104T183800,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_Front_2021-11-01_S2_RAW,../data/raw/raw_images/metadata/Thwaites_Front_2021-11-01_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_Front_2021-11-01_S2_RAW.tif
Larsen_C_North,SENTINEL2,RAW (unprocessed),2023-12-09,13.098523%,S2B_MSIL2A_20231209T131909_N0509_R095_T20DNL_20231209T145741,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_North_2023-12-09_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_North_2023-12-09_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_North_2023-12-09_S2_RAW.tif
Larsen_C_Central,SENTINEL2,RAW (unprocessed),2019-11-20,17.433849%,S2B_MSIL2A_20191120T131909_N0213_R095_T20DNK_20191120T145340,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_Central_2019-11-20_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_Central_2019-11-20_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_Central_2019-11-20_S2_RAW.tif
Cook_Front,SENTINEL2,RAW (unprocessed),2023-02-10,77.203429%,S2B_MSIL2A_20230210T224339_N0509_R072_T55DFD_20230211T002504,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Cook_Front_2023-02-10_S2_RAW,../data/raw/raw_images/metadata/Cook_Front_2023-02-10_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Cook_Front_2023-02-10_S2_RAW.tif
George_VI_South,SENTINEL2,RAW (unprocessed),2022-11-24,73.414826%,S2B_MSIL2A_20221124T131909_N0400_R095_T18DXF_20221124T152425,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,George_VI_South_2022-11-24_S2_RAW,../data/raw/raw_images/metadata/George_VI_South_2022-11-24_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/George_VI_South_2022-11-24_S2_RAW.tif
Ross_North_West,SENTINEL2,RAW (unprocessed),2024-11-03,74.974877%,S2B_MSIL2A_20241103T200529_N0511_R099_T59CNP_20241103T224617,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ross_North_West_2024-11-03_S2_RAW,../data/raw/raw_images/metadata/Ross_North_West_2024-11-03_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ross_North_West_2024-11-03_S2_RAW.tif
Crosson_Front,SENTINEL2,RAW (unprocessed),2020-11-17,43.927269%,S2B_MSIL2A_20201117T151259_N0214_R139_T12CWC_20201117T185252,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Crosson_Front_2020-11-17_S2_RAW,../data/raw/raw_images/metadata/Crosson_Front_2020-11-17_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Crosson_Front_2020-11-17_S2_RAW.tif
Dotson_Front,SENTINEL2,RAW (unprocessed),2021-11-11,65.574776%,S2B_MSIL2A_20211111T154319_N0301_R125_T12CVC_20211111T201123,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Dotson_Front_2021-11-11_S2_RAW,../data/raw/raw_images/metadata/Dotson_Front_2021-11-11_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Dotson_Front_2021-11-11_S2_RAW.tif
Wilkins_North,SENTINEL2,RAW (unprocessed),2022-11-17,73.922074%,S2B_MSIL2A_20221117T132919_N0400_R138_T18DWH_20221117T150854,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_North_2022-11-17_S2_RAW,../data/raw/raw_images/metadata/Wilkins_North_2022-11-17_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_North_2022-11-17_S2_RAW.tif
Dotson_Front,SENTINEL2,RAW (unprocessed),2024-11-05,41.388005%,S2B_MSIL2A_20241105T154309_N0511_R125_T12CVC_20241105T190122,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Dotson_Front_2024-11-05_S2_RAW,../data/raw/raw_images/metadata/Dotson_Front_2024-11-05_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Dotson_Front_2024-11-05_S2_RAW.tif
Wilkins_North,SENTINEL2,RAW (unprocessed),2022-12-10,67.875761%,S2B_MSIL2A_20221210T133939_N0509_R038_T18DWH_20221210T170737,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_North_2022-12-10_S2_RAW,../data/raw/raw_images/metadata/Wilkins_North_2022-12-10_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_North_2022-12-10_S2_RAW.tif
Ronne_North,SENTINEL2,RAW (unprocessed),2021-11-06,74.319478%,S2B_MSIL2A_20211106T113309_N0301_R051_T20CNT_20211106T150433,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ronne_North_2021-11-06_S2_RAW,../data/raw/raw_images/metadata/Ronne_North_2021-11-06_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ronne_North_2021-11-06_S2_RAW.tif
Totten_Shelf,SENTINEL2,RAW (unprocessed),2020-11-21,22.920826%,S2B_MSIL2A_20201121T012539_N0214_R045_T50DNM_20201121T025454,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Shelf_2020-11-21_S2_RAW,../data/raw/raw_images/metadata/Totten_Shelf_2020-11-21_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Shelf_2020-11-21_S2_RAW.tif
Mertz_Front,SENTINEL2,RAW (unprocessed),2018-12-15,5.395318%,S2B_MSIL2A_20181215T232349_N0211_R101_T54DXL_20181216T004746,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Mertz_Front_2018-12-15_S2_RAW,../data/raw/raw_images/metadata/Mertz_Front_2018-12-15_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Mertz_Front_2018-12-15_S2_RAW.tif
Thwaites_Front,SENTINEL2,RAW (unprocessed),2018-12-17,76.883371%,S2B_MSIL2A_20181217T154309_N0211_R125_T13CDT_20181217T191953,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_Front_2018-12-17_S2_RAW,../data/raw/raw_images/metadata/Thwaites_Front_2018-12-17_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_Front_2018-12-17_S2_RAW.tif
Thwaites_East,SENTINEL2,RAW (unprocessed),2022-11-24,78.691018%,S2B_MSIL2A_20221124T150219_N0400_R096_T13CDS_20221124T182216,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_East_2022-11-24_S2_RAW,../data/raw/raw_images/metadata/Thwaites_East_2022-11-24_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_East_2022-11-24_S2_RAW.tif
Thwaites_East,SENTINEL2,RAW (unprocessed),2021-11-06,54.628664%,S2B_MSIL2A_20211106T145259_N0301_R053_T13CDS_20211107T005300,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_East_2021-11-06_S2_RAW,../data/raw/raw_images/metadata/Thwaites_East_2021-11-06_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_East_2021-11-06_S2_RAW.tif
Larsen_C_South,SENTINEL2,RAW (unprocessed),2021-11-10,13.187839%,S2B_MSIL2A_20211110T124909_N0301_R109_T20DNK_20211110T144513,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_South_2021-11-10_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_South_2021-11-10_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_South_2021-11-10_S2_RAW.tif
Larsen_C_Central,SENTINEL2,RAW (unprocessed),2022-12-24,44.189543%,S2B_MSIL2A_20221224T131909_N0509_R095_T20DNK_20221224T150144,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_Central_2022-12-24_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_Central_2022-12-24_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_Central_2022-12-24_S2_RAW.tif
Totten_Front,SENTINEL2,RAW (unprocessed),2023-12-23,39.576602%,S2B_MSIL2A_20231223T011539_N0510_R002_T50DNM_20231223T023710,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Front_2023-12-23_S2_RAW,../data/raw/raw_images/metadata/Totten_Front_2023-12-23_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Front_2023-12-23_S2_RAW.tif
Totten_Shelf,SENTINEL2,RAW (unprocessed),2024-02-21,10.504059%,S2B_MSIL2A_20240221T011539_N0510_R002_T50DNM_20240221T023600,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Totten_Shelf_2024-02-21_S2_RAW,../data/raw/raw_images/metadata/Totten_Shelf_2024-02-21_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Totten_Shelf_2024-02-21_S2_RAW.tif
Dotson_Front,SENTINEL2,RAW (unprocessed),2021-11-10,4.877271%,S2B_MSIL2A_20211110T161339_N0301_R111_T12CVC_20211110T201852,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Dotson_Front_2021-11-10_S2_RAW,../data/raw/raw_images/metadata/Dotson_Front_2021-11-10_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Dotson_Front_2021-11-10_S2_RAW.tif
Wilkins_South,SENTINEL2,RAW (unprocessed),2019-11-19,31.904685%,S2B_MSIL2A_20191119T134959_N0213_R081_T18DWG_20191119T172254,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_South_2019-11-19_S2_RAW,../data/raw/raw_images/metadata/Wilkins_South_2019-11-19_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_South_2019-11-19_S2_RAW.tif
Pine_Island_East,SENTINEL2,RAW (unprocessed),2024-11-03,52.601701%,S2B_MSIL2A_20241103T150219_N0511_R096_T14CMB_20241103T181217,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Pine_Island_East_2024-11-03_S2_RAW,../data/raw/raw_images/metadata/Pine_Island_East_2024-11-03_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Pine_Island_East_2024-11-03_S2_RAW.tif
Thwaites_East,SENTINEL2,RAW (unprocessed),2024-11-13,31.019279%,S2B_MSIL2A_20241113T150219_N0511_R096_T13CDS_20241113T182300,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Thwaites_East_2024-11-13_S2_RAW,../data/raw/raw_images/metadata/Thwaites_East_2024-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Thwaites_East_2024-11-13_S2_RAW.tif
Ninnis_Front,SENTINEL2,RAW (unprocessed),2024-11-13,79.605794%,S2B_MSIL2A_20241113T232349_N0511_R101_T55DEF_20241114T004633,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ninnis_Front_2024-11-13_S2_RAW,../data/raw/raw_images/metadata/Ninnis_Front_2024-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ninnis_Front_2024-11-13_S2_RAW.tif
George_VI_South,SENTINEL2,RAW (unprocessed),2024-11-13,66.036594%,S2B_MSIL2A_20241113T131859_N0511_R095_T18DXF_20241113T145649,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,George_VI_South_2024-11-13_S2_RAW,../data/raw/raw_images/metadata/George_VI_South_2024-11-13_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/George_VI_South_2024-11-13_S2_RAW.tif
Wilkins_North,SENTINEL2,RAW (unprocessed),2020-12-03,60.176645%,S2B_MSIL2A_20201203T135009_N0214_R081_T18DWH_20201203T173116,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Wilkins_North_2020-12-03_S2_RAW,../data/raw/raw_images/metadata/Wilkins_North_2020-12-03_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Wilkins_North_2020-12-03_S2_RAW.tif
Ross_North_West,SENTINEL2,RAW (unprocessed),2018-12-19,17.73961%,S2B_MSIL2A_20181219T194519_N0211_R013_T59CNP_20181219T212727,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Ross_North_West_2018-12-19_S2_RAW,../data/raw/raw_images/metadata/Ross_North_West_2018-12-19_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Ross_North_West_2018-12-19_S2_RAW.tif
Larsen_C_Central,SENTINEL2,RAW (unprocessed),2018-12-16,9.079235%,S2B_MSIL2A_20181216T124859_N0211_R109_T20DNK_20181216T162400,"B4 (Red), B3 (Green), B2 (Blue)","0-255 (8-bit, converted from 0-10000)",Minimal - divided by 40 for visibility,Larsen_C_Central_2018-12-16_S2_RAW,../data/raw/raw_images/metadata/Larsen_C_Central_2018-12-16_S2_RAW_metadata.txt,../data/raw/raw_images/raw_images/Larsen_C_Central_2018-12-16_S2_RAW.tif
