basename,date,cloud_cover,satellite,region,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_green_ratio,blue_green_ratio,red_blue_ratio,brightness_mean,brightness_std,brightness_max,saturation_mean,saturation_std,hue_mean,edge_density,edge_mean,edge_std,edge_max,canny_edge_count,canny_edge_density,terminus_y,terminus_x,terminus_width,glacier_top_y,glacier_length,contrast,dissimilarity,homogeneity,energy,correlation,ASM,lbp_mean,lbp_std,local_std_3x3,local_std_5x5,local_std_7x7,entropy_mean,entropy_std,glacier_area,glacier_percentage,perimeter,eccentricity,solidity,extent,major_axis,minor_axis,orientation,centroid_y,centroid_x,bbox_height,bbox_width,bbox_area,convex_area,filled_area,red_min,red_max,red_median,red_range,red_percentile_25,red_percentile_75,red_skewness,red_kurtosis,green_min,green_max,green_median,green_range,green_percentile_25,green_percentile_75,green_skewness,green_kurtosis,blue_min,blue_max,blue_median,blue_range,blue_percentile_25,blue_percentile_75,blue_skewness,blue_kurtosis,gradient_mean,gradient_std,gradient_max,gradient_direction_mean,gradient_direction_std
Larsen_B_Remnant_2019-01-08_S2_RAW,2019-01-08,5.313702,SENTINEL2,Larsen_B_Remnant,92.65955606979901,94.49572546486336,95.25690549004857,112.87455514814812,113.94391551201242,114.0739117595793,0.9805687570931962,1.008055179441608,0.972733216484571,94.13739567490364,113.6036750175976,255.0,0.1662352824530034,0.32042397845540765,-0.22056353258752015,0.7894595537529778,41.894927098952515,68.8268651872779,285.0986671312232,208424,0.1420238659841584,1126,639.976833976834,1298,1,1125,6156.10715671891,35.44562196882877,0.4912477715945809,0.32187526943332107,0.7603430004345021,0.10437741129508603,20.371436183841126,7.597168559851706,23.323050696673203,34.75870978719476,43.11327384104048,2.5624209566828524,1.536377614411143,489117,33.32931296711204,5058.495054496476,0.7682570207268682,0.6588246710936742,0.4443062827225131,388.9433600946855,248.97878900879812,0.4073094587971611,480.5869789365149,1194.0905456305368,382,280,106960,72133.0,50384.0,0,255,6.0,255,0.0,240.0,0.5568027347835667,-1.5840684175162107,0,255,7.0,255,0.0,245.0,0.5403069934584757,-1.6057997853318209,0,255,9.0,255,0.0,246.0,0.5328385254344529,-1.6152386318778393,23.8399162841607,41.55892972954155,274.6727851260275,0.1582725184830195,1.5535033099674838
Shackleton_Front_2019-11-14_S2_RAW,2019-11-14,9.173491,SENTINEL2,Shackleton_Front,249.27693629449877,249.11264483270335,250.33815609509782,32.79031727535196,32.52906453619572,32.01352910066657,1.000659506713542,1.0049195064470413,0.9957608547683978,249.57591240743346,32.43654705546935,255.0,0.020372279916963408,0.1188714009518864,-0.6491543507282206,0.9594259548196437,0.656877611471206,5.366992712898596,280.0690639030944,240216,0.21816041805543193,905,647.6678445229682,1211,1,904,31.335386428686935,0.5450944819877916,0.8185879387541503,0.4893700075513541,0.9848404531020355,0.23949008526068283,22.639874016663367,5.811829024089267,0.47044631607853,0.5684532983780365,0.6453820710717993,0.8483040186106292,0.5858305297550139,1082327,98.29524710788685,4273.149278298667,0.6657092045874758,0.9942065009911504,0.9829524710788685,1385.7621953984901,1034.0713635237935,1.5015256504951433,459.68974164000343,597.12863118078,907,1214,1101098,1088634.0,1082327.0,0,255,254.0,255,253.0,255.0,-7.4323407573378955,53.40424682706523,0,255,254.0,255,252.0,255.0,-7.421954054294862,53.32647078068428,0,255,255.0,255,255.0,255.0,-7.448299362103627,53.62839289413379,0.46283107976469345,2.9166226488500073,177.49945226832548,0.2226348004481846,1.7331147857790499
Larsen_C_South_2021-11-23_S2_RAW,2021-11-23,1.953753,SENTINEL2,Larsen_C_South,104.34125352879997,111.42572772131408,112.76271997163927,109.75726031980425,113.8831253433968,111.23858730832227,0.9364197628547092,1.0119989546181645,0.9253169270389194,109.50990040725112,111.60762221439428,255.0,0.39468393357543774,0.3601641997749154,-0.4712706560300003,0.9587993869076634,28.8458906512991,53.620121090292024,272.98822217166156,223290,0.14551167925261124,1157,699.296577946768,1321,1,1156,3572.0692913516104,25.353967939921603,0.3891656234946428,0.133644013416064,0.8565410448584997,0.01794101055374871,19.612460867139866,8.098283852310479,15.681704458615789,22.952458618779083,28.44257825982873,3.2905611880991645,1.880272460213271,663979,43.26960422700056,45112.00505591695,0.822371290099055,0.5849990200074792,0.42702473542895314,1340.5199601138436,762.6904319662867,-0.5477133573010502,710.2725196707968,984.3249710179483,1159,983,1139297,831639.0,558351.0,0,255,26.0,255,2.0,233.0,0.27075400708079406,-1.833425623145537,0,255,30.0,255,5.0,245.0,0.259679261859127,-1.8437357228828448,0,255,32.0,255,9.0,241.0,0.26174792931931323,-1.8415994839210168,16.50783425106332,31.500192619285567,252.23143032628673,0.13766620700753202,1.7363894951976802
Moscow_Uni_Front_2020-11-08_S2_RAW,2020-11-08,23.505227,SENTINEL2,Moscow_Uni_Front,160.05795109625754,165.63957808615066,166.89289995640803,105.86998159664513,105.1157777746088,103.6814580319034,0.9663025766276301,1.0075665603875468,0.9590458979259654,164.19680971293872,104.79227182212031,255.0,0.09193555716018637,0.16156064883442536,-0.3955696797284017,0.5355264538732281,12.088473526984478,25.30953976051575,285.0986671312232,99442,0.10034429590881204,835,786.8971962616822,1181,1,834,721.6433804956687,10.276883425352047,0.5948912311633348,0.39343999341409197,0.9669403071093106,0.1548102332337618,21.710196083179955,6.445031925122452,6.89510605034897,8.991808130918272,10.371210977056249,2.231338748028044,2.3907964415795493,587515,59.2845870063612,6103.050357662054,0.7635624290646627,0.9306725985394779,0.6857958049100089,1080.1376506518031,697.4816208984406,-0.7266563209354147,439.3522976929115,490.4913552234822,837,992,830304,611836.0,571855.0,0,255,235.0,255,47.0,255.0,-0.454018349298079,-1.5751631805306112,0,255,246.0,255,54.0,255.0,-0.5406900807483946,-1.4776888625619027,0,255,243.0,255,59.0,255.0,-0.5632219538495069,-1.4356023339132544,7.339395165329105,15.285698056900237,180.31222920256963,0.00990233970503085,1.3303895280197513
Larsen_B_Remnant_2019-11-30_S2_RAW,2019-11-30,8.702001,SENTINEL2,Larsen_B_Remnant,163.74661539677606,171.2465799630399,175.01005841115128,57.21733399768873,61.77298703156003,63.9966968289728,0.9562037118173212,1.0219769553869134,0.9356411676178774,170.00108459032236,60.872883100673974,255.0,0.11998252665710085,0.14743696585944793,-1.785731899128424,0.9950290556636738,10.328995971383872,12.600054130180537,250.41013579947418,229252,0.15621644016332226,1126,578.9739130434782,1298,1,1125,274.2209238997111,9.128127200992292,0.19654179260421842,0.019872881234223497,0.9629359744256828,0.00041743049734112173,15.49418614159321,7.863930329651368,4.916609934319643,7.2930894257404235,9.1046558020724,4.339632588106641,0.8517508200758379,1233713,84.06742494862108,16519.980546131435,0.6644538372710068,0.896187746921115,0.8329953500035434,1514.475563726908,1131.8119786099517,1.0396366996638726,503.45532801502566,726.4153368170648,1128,1301,1467528,1364049.0,1237570.0,0,255,179.0,255,145.0,201.0,-1.1433392115267418,0.6482719070674454,0,255,189.0,255,156.0,210.0,-1.304525108439631,0.9109180807646129,0,255,195.0,255,163.0,215.0,-1.428585312790094,1.1410463994571476,5.630872338577191,7.142848451249403,212.08285854563752,0.009300175978495081,1.8016493626278054
Filchner_East_2022-11-04_S2_RAW,2022-11-04,7.449796,SENTINEL2,Filchner_East,107.17561695483806,114.15852631908224,115.08333433004174,88.76869214053289,93.47092806603253,93.31533252849766,0.9388314689275133,1.0081010857504744,0.9312870328155538,112.13915920132068,91.79172321614344,255.0,0.052455664066144,0.0550530775897905,-0.4100096784446637,0.6513431182497923,8.012505043843564,13.769959839819526,285.0986671312232,133144,0.12249761019991517,1097,436.0228136882129,986,1,1096,252.1437796705958,7.050701547647322,0.460582399046556,0.3403449679933727,0.9849147451359316,0.1158359639824285,20.949541406794115,7.3817169051311735,4.636875910454579,6.050969339453591,6.997217110099597,2.841723171100321,2.1816387181675667,674179,62.02706569351124,10717.744330244253,0.8139147856752721,0.9389716951779812,0.6191785711985618,1348.5970067002286,783.5136470809377,0.6241012053241711,658.29065872997,375.1485931482098,1099,989,1086911,716733.0,676962.0,0,255,119.0,255,0.0,171.0,0.05812584567336711,-1.3245934609195993,0,255,128.0,255,0.0,188.0,-0.007758320447663874,-1.409007472528336,0,255,131.0,255,0.0,190.0,-0.04860500081264412,-1.4272531174976797,4.889849122157596,8.492840188438475,285.0986671312232,0.024949029341329632,1.455681909497029
Pine_Island_Front_2018-12-18_S2_RAW,2018-12-18,22.716269,SENTINEL2,Pine_Island_Front,18.46578562071357,19.091995267060582,19.57870376124508,61.68333766368573,63.2210946209798,64.00328503673987,0.9672004084599723,1.025492804040323,0.9431566995344819,19.045494883006413,62.95751826874469,255.0,0.02341528571338265,0.12218587597849775,-0.21006133298746738,0.11060884393480276,2.822520801987754,18.661761466282865,285.0986671312232,14669,0.018232008491450135,681,756.8908045977012,813,466,215,336.48447705791295,2.4327947781075654,0.9253436870360717,0.8892984107673173,0.9569562758721425,0.7908517724069185,23.462201115124277,3.236420087492924,1.5775591478640654,2.27335220449198,2.803509356952629,0.38993913464147045,1.1965617818935124,66736,8.294575763074622,2688.719046282867,0.9759015819178957,0.9568616748009248,0.48585659319160035,650.8106200035857,142.0141284932426,-1.423523938570803,621.4476099394305,812.6348551198805,176,697,122672,62288.0,60660.0,0,255,0.0,255,0.0,0.0,3.1164925579109006,7.821763798166467,0,255,0.0,255,0.0,0.0,3.105282198079836,7.745649833532067,0,255,0.0,255,0.0,0.0,3.092607891947176,7.680442265488045,1.637044931537548,11.05262989975489,233.6881231232963,0.008856278648242668,0.5965952913853111
Larsen_C_Central_2018-12-25_S2_RAW,2018-12-25,5.751748,SENTINEL2,Larsen_C_Central,144.12434455685275,148.4796726423841,150.41586255424247,108.93484940121282,111.85754758099885,113.09791145253769,0.9706671761317909,1.013040100892601,0.9581725099291526,147.6732932511598,111.27495572030031,255.0,0.028216956590313078,0.030977834825382015,-1.1352311680896512,0.6295223342332241,7.034032286428509,14.079028584532752,285.0986671312232,198358,0.12665600760096954,1172,767.1064814814815,1164,1,1171,244.44753193133673,6.056817345882703,0.4822122921596032,0.35758238686927407,0.9900639282762681,0.12786666212965608,21.009172372927676,7.41432971291548,4.120937238176462,5.3673850531390315,6.167722381101833,2.672427829109114,2.115755729544032,1006164,64.24581576332787,4412.086578651014,0.7047821974296865,0.9991122656291892,0.7350250276867872,1399.315240364711,992.7074624134221,-0.5151605571438556,660.6177154022605,879.1085737513964,1174,1166,1368884,1007058.0,1006357.0,0,255,209.0,255,0.0,234.0,-0.5197845118975979,-1.6428509316566207,0,255,218.0,255,0.0,240.0,-0.5385534616050058,-1.6448548129492473,0,255,223.0,255,0.0,242.0,-0.5496419190171732,-1.64580086150187,4.332229965849549,8.76535201703409,266.46580977261937,0.032556625557712784,1.4299168625465686
Cook_Front_2024-11-01_S2_RAW,2024-11-01,18.651566,SENTINEL2,Cook_Front,245.88414928932866,245.89898180079715,248.45832326146044,8.507211860783837,7.439282531749236,6.334221071363476,0.9999396804677276,1.0104081010902095,0.9896394134097015,246.74715145052878,7.383161258063608,255.0,0.012885501894139806,0.013133221700561682,-1.8176289705786675,0.9893023280798444,2.8567764753681604,4.522720969357371,122.44437512601384,372726,0.2502699261933155,1309,552.6101265822784,1133,1,1308,81.73468911327326,4.27691075156343,0.2783753080325336,0.08349819088063291,0.7353533138422336,0.006980267884011876,20.21996836088998,8.98848259882543,1.9295977725566633,2.2266082388376085,2.3558149835176536,3.362600824520985,0.5633238771844497,1481347,99.46625788291918,6036.8042199758565,0.5009909697732614,0.9946625788291917,0.9946625788291917,1511.8658262279434,1308.448075088238,0.026427140597582905,652.5288389553562,569.6671023062119,1311,1136,1489296,1489296.0,1489296.0,82,255,246.0,173,245.0,248.0,-8.968547078472485,108.84656327638349,105,255,246.0,150,245.0,248.0,-8.869036514746266,108.73751074287118,124,255,249.0,131,248.0,250.0,-8.754095616802882,106.41856317286641,1.9686973591281076,3.129127466354321,135.11517720489846,0.17909280793246943,1.7794337389604373
Crosson_Front_2024-11-01_S2_RAW,2024-11-01,13.278735,SENTINEL2,Crosson_Front,14.947706766256076,15.110516688456736,15.324474644372398,57.42883198270462,58.03982626152805,58.897137941813696,0.9892253901268673,1.0141595393609335,0.9754139775126175,15.127566033028403,58.109630219355,255.0,0.0018879454237915472,0.012694558958569904,-0.14650066176157106,0.06442336442570955,0.9197882743878641,10.187174396722396,283.69662983154694,15170,0.014823109589389117,841,830.6890756302521,767,694,147,110.59532609431307,0.8708477587082201,0.9478366707743803,0.9359435203695586,0.9833529130541535,0.8759903609556292,23.76353378242372,2.4396497743851895,0.5617589760309404,0.7883938037714481,0.985159780110128,0.2619917219062383,0.9972849324573984,65072,6.35840070666268,1799.7615433949868,0.9886384661277988,0.9881402517728881,0.5671751067724222,798.9146110582037,120.08721292906587,1.4808765335137775,790.8989580772068,762.4071797393656,149,770,114730,65853.0,65072.0,0,255,0.0,255,0.0,0.0,3.5888808730078687,10.904885278405212,0,255,0.0,255,0.0,0.0,3.5865302466492994,10.883790168976017,0,255,0.0,255,0.0,0.0,3.589615855990216,10.9049117534091,0.5669836744002049,5.7434953717229735,267.59214404678545,-0.0024456405380575605,0.45120718278419886
Ninnis_Front_2022-12-08_S2_RAW,2022-12-08,26.969364,SENTINEL2,Ninnis_Front,11.337683676999204,11.943577133059604,12.513280392245333,47.81580425868415,49.82625301307802,51.46468631737006,0.9492703526418208,1.0476995503720599,0.9060520759955744,11.931513734101383,49.692685184146214,255.0,0.01579516640421647,0.08845952912631172,-0.1852217014270733,0.06776810199180817,2.113484043738123,13.331192447520502,285.0986671312232,20107,0.012600455213143026,1330,902.5885714285714,590,948,382,167.60834146096576,1.7837195904468122,0.9486907031288324,0.9285362700253689,0.9655701421728624,0.8621796694633274,23.66078160798528,2.655226831818752,1.2516710235492428,1.6455588871365892,1.8989023268138898,0.2838032511156734,1.1249127579041802,84984,5.325692971769767,2601.866232540481,0.9046381843911423,0.7558822472878799,0.4314212929978421,631.336079549986,269.0630792102771,-1.2077360077871029,1225.4883032945622,1008.4851311052763,329,593,195097,111352.0,84449.0,0,255,0.0,255,0.0,0.0,4.143963180457936,15.501639231797355,0,255,0.0,255,0.0,0.0,4.1174341334848785,15.271068068792989,0,255,0.0,255,0.0,0.0,4.0941609419611105,15.11371965553283,1.2978147498652237,8.316908363333965,273.5497111028349,0.012163355135655073,0.456231711524155
Moscow_Uni_Front_2025-01-26_S2_RAW,2025-01-26,18.777555,SENTINEL2,Moscow_Uni_Front,49.921739279602185,56.026308566631144,59.29229431043947,73.37269639380564,78.20161305693851,79.75710026132339,0.8910410226321086,1.0582937878160992,0.8419599858649486,55.08011405222429,77.07982006707108,255.0,0.6233133417199181,0.3991165060639503,-2.433286110304424,0.8386259243114081,19.467567442872458,35.95728939271329,271.8051283139775,132410,0.13361143401465983,835,391.5753424657534,1181,1,834,1564.379460372939,16.914711860654958,0.5328447596690569,0.27797923063643615,0.8687169076312481,0.07728688039773836,21.31052827020569,7.251414045489806,12.01528545289755,15.048914210304057,16.949098352042675,2.6051524124124734,2.4027171936717133,269681,27.212797474894252,22075.067663188696,0.8597285163132672,0.6274053026346029,0.4370819960846815,933.9909726171328,477.03709228492204,-1.211117671236768,223.16656953995238,347.8701859837826,652,843,549636,382904.0,256965.0,0,255,1.0,255,0.0,103.0,1.115145040243875,-0.3971691747263417,0,255,4.0,255,2.0,114.0,1.0926880295993782,-0.4668195696931763,1,255,7.0,254,4.0,118.0,1.087611094185724,-0.4702800582675799,12.450486528345213,22.75856629582232,214.00499734559676,0.14872650476619792,1.603358502913339
Moscow_Uni_Front_2021-11-20_S2_RAW,2021-11-20,19.746312,SENTINEL2,Moscow_Uni_Front,187.58685096386708,192.95749882947464,195.84245737673157,76.52667616962302,74.06513711974074,72.03983608703977,0.9721666797181536,1.014951264214432,0.9578456759400266,192.12893572335784,74.10178355149188,255.0,0.10842489555290227,0.19982702234579847,-1.2161344681384199,0.9954460508895993,13.509583893654519,27.77642637026446,262.25178741049604,201152,0.2029771707191062,835,563.8115384615385,1181,1,834,886.1235652375291,11.788855830343584,0.37463354628887763,0.1026775036409479,0.9190832980884417,0.010546655991541495,20.0306021747554,8.594343294042636,7.711535292050756,10.275854004969345,12.034977436025363,3.2488813236899854,1.6257390562228489,816190,82.35957731925474,18162.21831565342,0.6847205083259117,0.8388910898004664,0.7756395508411638,1248.0418602727655,909.580087642024,1.4146772269125443,424.86012502195365,487.741434825314,837,1184,991008,916287.0,778833.0,0,255,237.0,255,148.0,240.0,-1.3206779411945944,0.48444342616817426,0,255,238.0,255,163.0,242.0,-1.502123173879861,1.0408151629301194,0,255,238.0,255,169.0,242.0,-1.5587150990993273,1.2169755063619334,8.168780960441849,16.446986885520502,170.884138786749,0.021447565343804747,1.8238131808424398
Dotson_Front_2019-11-02_S2_RAW,2019-11-02,15.851098,SENTINEL2,Dotson_Front,15.209344988471942,17.129511827605615,20.957585825027685,31.785089726178903,34.5398117308754,36.6219882028441,0.887903002808991,1.2234782891553553,0.725720276914542,17.765480880368404,34.243211778259926,255.0,0.34310325099708733,0.3686165097076263,-1.4315038471859463,0.664690557885373,10.88712954605534,19.505677881281976,285.0986671312232,133807,0.12145943394513734,901,774.6666666666666,1046,1,900,464.60491063405783,9.307641993225248,0.5327929670240389,0.4056085602476633,0.7993215852848414,0.16477655333015476,21.17619773795908,7.172671486470213,6.329177586978673,8.35607094462796,9.667067814311634,2.4852943203102953,2.135474994905134,120344,10.92387851061126,9471.363738015509,0.8144009040985201,0.577889735585751,0.3440254150440664,407.0626886507441,236.21955757374778,0.4086982250230165,181.40597755932876,342.99523383973786,410,357,146370,87136.0,59655.0,0,255,0.0,255,0.0,16.0,4.002795024316162,22.610759141443655,0,255,0.0,255,0.0,18.0,3.5177507800227086,16.751904297689588,0,255,6.0,255,0.0,25.0,3.1154037751494355,12.979082419621653,6.603074774162632,12.116665942088721,255.43041017945464,0.06307217638800508,1.4493678879570404
Pine_Island_East_2019-11-03_S2_RAW,2019-11-03,8.97468,SENTINEL2,Pine_Island_East,70.03068599761501,71.15852130797715,72.30129667984686,105.67487822606667,106.33793525340485,106.54636802212686,0.9841503829797243,1.016059571654421,0.9685951596085052,71.16350132847968,106.15303507092293,255.0,0.0532554290215997,0.1473985987839661,-0.354694712011288,0.32994037532165943,2.6078589386837305,11.68259103871475,285.0986671312232,39323,0.04936044687127346,676,948.9857142857143,514,1,675,153.04663371313802,2.4059831141513435,0.7845080181069907,0.6124209127630365,0.9931745927547286,0.3750604429648674,21.757357685307223,5.438713274399024,1.2737307298802585,1.9869594797978267,2.6047156834132745,1.1299524018682428,1.7755810501115048,239398,30.05058683236051,2416.111831820431,0.7253699408464135,0.9183420603410246,0.6842914637213876,708.856099617279,487.9476488971787,-0.3099111450292359,262.09911110368506,906.0151045539228,678,516,349848,260685.0,239398.0,0,255,0.0,255,0.0,184.0,0.9621424362142618,-0.9601545062071204,0,255,0.0,255,0.0,192.0,0.9392926818785247,-1.0161891187390093,0,255,0.0,255,0.0,200.0,0.9147527863337128,-1.0706434069868196,1.4102005872507721,6.437101410917381,180.31222920256963,0.022313157932513736,1.0079624247721255
